movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt1535612,The Son of No One,2011,R,90 min,"Action, Crime, Drama",5.1,"A young cop is assigned to a precinct in the working class neighborhood where he grew up, and an old secret threatens to destroy his life and his family.",Dito Montiel,/name/nm1996918/,"Channing Tatum, 
Al Pacino, 
Juliette Binoche, 
James Ransone","/name/nm1475594/,/name/nm0000199/,/name/nm0000300/,/name/nm0710447/",17382.0,28870.0
tt0176269,Universal Soldier: The Return,1999,R,83 min,"Action, Sci-Fi",4.2,"The ""universal soldiers"" must fight the whole army, when the military's supercomputer S.E.T.H gets out of control.",Mic Rodgers,/name/nm0734747/,"Jean-Claude Van Damme, 
Bill Goldberg, 
Heidi Schanz, 
Michael Jai White","/name/nm0000241/,/name/nm0004966/,/name/nm0770039/,/name/nm0925220/",29844.0,10431220.0
tt0074205,The Big Bus,1976,PG,88 min,"Action, Comedy",5.6,"A nuclear powered bus driving cross-country, from New York City to Colorado, is destined for disaster due to the machinations of a mysterious group allied with the oil lobby.",James Frawley,/name/nm0292419/,"Joseph Bologna, 
Stockard Channing, 
John Beck, 
Rene Auberjonois","/name/nm0004767/,/name/nm0000330/,/name/nm0065183/,/name/nm0041281/",3444.0,3540307.0
tt0326769,Biker Boyz,2003,PG-13,110 min,"Action, Drama",4.6,A son of the leader of a legendary group of an urban biker gang tries to retain his championship title.,Reggie Rock Bythewood,/name/nm0090066/,"Laurence Fishburne, 
Derek Luke, 
Orlando Jones, 
Djimon Hounsou","/name/nm0000401/,/name/nm1035682/,/name/nm0428963/,/name/nm0005023/",13645.0,21701045.0
tt0087932,The Pope of Greenwich Village,1984,R,121 min,"Action, Comedy, Crime",6.6,Two cousins unknowingly rob the mob and face the dangerous consequences.,Stuart Rosenberg,/name/nm0742341/,"Eric Roberts, 
Mickey Rourke, 
Daryl Hannah, 
Geraldine Page","/name/nm0000616/,/name/nm0000620/,/name/nm0000435/,/name/nm0656183/",9212.0,6139896.0
tt0069768,Battle for the Planet of the Apes,1973,G,93 min,"Action, Sci-Fi",5.4,"Ten years after a worldwide series of ape revolutions and a brutal nuclear war among humans, Caesar must protect survivors of both species from an insidious human cult and a militant ape faction alike.",J. Lee Thompson,/name/nm0496746/,"Roddy McDowall, 
Claude Akins, 
Natalie Trundy, 
Severn Darden","/name/nm0001522/,/name/nm0015391/,/name/nm0874353/,/name/nm0201089/",31778.0,8844595.0
tt0360009,Spartan,2004,R,106 min,"Action, Crime, Drama",6.5,The investigation into a kidnapping of the daughter of a high-ranking US government official.,David Mamet,/name/nm0000519/,"Val Kilmer, 
Derek Luke, 
William H. Macy, 
Tia Texada","/name/nm0000174/,/name/nm1035682/,/name/nm0000513/,/name/nm0004137/",32347.0,4434432.0
tt0290747,Man-Thing,2005,R,97 min,"Action, Adventure, Horror",4.0,"Agents of an oil tycoon vanish while exploring a swamp marked for drilling. The local sheriff investigates and faces a Seminole legend come to life: Man-Thing, a shambling swamp-monster whose touch burns those who feel fear.",Brett Leonard,/name/nm0502577/,"Jack Thompson, 
Matthew Le Nevez, 
Steve Bastoni, 
Rachael Taylor","/name/nm0860233/,/name/nm1342809/,/name/nm0060561/,/name/nm1592225/",6724.0,143615.0
tt0097880,The Mighty Quinn,1989,R,98 min,"Action, Crime, Drama",6.0,"When police officer Xavier Quinn's childhood friend, Maubee, becomes associated with murder and a briefcase full of ten thousand dollar bills, The Mighty Quinn must clear his name. Or try to catch him, which could be even trickier.",Carl Schenkel,/name/nm0770918/,"Denzel Washington, 
Robert Townsend, 
James Fox, 
Mimi Rogers","/name/nm0000243/,/name/nm0870186/,/name/nm0289038/,/name/nm0000211/",5949.0,4557214.0
tt2295722,Falcon Rising,2014,R,103 min,"Action, Adventure, Crime",5.7,"Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",Ernie Barbarash,/name/nm0053228/,"Michael Jai White, 
Neal McDonough, 
Jimmy Navarro, 
Millie Ruperto","/name/nm0925220/,/name/nm0568180/,/name/nm0622913/,/name/nm0750448/",8920.0,8691.0
tt0072351,Uptown Saturday Night,1974,PG,104 min,"Action, Comedy, Crime",6.6,"At Madame Zenobia's illegal nightclub, when Steve Jackson and Wardell Franklin get robbed of their wallets containing a winning lottery ticket, they set out to recover it.",Sidney Poitier,/name/nm0001627/,"Sidney Poitier, 
Bill Cosby, 
Harry Belafonte, 
Flip Wilson","/name/nm0001627/,/name/nm0001070/,/name/nm0000896/,/name/nm0933400/",2541.0,4574095.0
tt7420342,Killerman,2019,R,112 min,"Action, Crime, Thriller",5.4,"Two NYC money launderers make a quick drug deal. Things go wrong, as dirty cops are involved. One of the friends gets amnesia during their escape with the drugs and money.",Malik Bader,/name/nm1471703/,"Liam Hemsworth, 
Emory Cohen, 
Diane Guerrero, 
Zlatko Buric","/name/nm2955013/,/name/nm1710309/,/name/nm4058898/,/name/nm0121519/",10788.0,276998.0
tt1474276,Summer Wars,2009,PG,114 min,"Animation, Action, Adventure",7.4,"A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday.",Mamoru Hosoda,/name/nm0396074/,"Ryûnosuke Kamiki, 
Nanami Sakuraba, 
Mitsuki Tanimura, 
Takahiro Yokokawa","/name/nm1126340/,/name/nm3142576/,/name/nm1932274/,/name/nm3893990/",30251.0,78182.0
tt0081568,The Stunt Man,1980,R,131 min,"Action, Comedy, Drama",7.0,"A fugitive stumbles onto a movie set just when they need a new stunt man, takes the job as a way to hide out and falls for the leading lady while facing off with his manipulative director.",Richard Rush,/name/nm0750701/,"Peter O'Toole, 
Steve Railsback, 
Barbara Hershey, 
Allen Garfield","/name/nm0000564/,/name/nm0706883/,/name/nm0001347/,/name/nm0307255/",9923.0,7063886.0
tt0092548,American Ninja 2: The Confrontation,1987,R,90 min,"Action, Comedy, Drama",4.9,"On a remote Caribbean island, Army Ranger Joe Armstrong investigates the disappearance of several marines, which leads him to The Lion, a super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors.",Sam Firstenberg,/name/nm0278735/,"Michael Dudikoff, 
Steve James, 
Larry Poindexter, 
Gary Conway","/name/nm0001154/,/name/nm0416944/,/name/nm0223315/,/name/nm0176684/",9104.0,4000000.0
tt0091757,Pirates,1986,PG-13,121 min,"Action, Adventure, Comedy",6.0,The adventures of pirate Captain Red and his first mate Frog.,Roman Polanski,/name/nm0000591/,"Walter Matthau, 
Cris Campion, 
Damien Thomas, 
Olu Jacobs","/name/nm0000527/,/name/nm0133049/,/name/nm0858669/,/name/nm0414570/",8957.0,1641825.0
tt0090678,Avenging Force,1986,R,104 min,"Action, Drama, Thriller",5.8,"A senator is targeted by the Pentangle, a right wing paramilitary group. His pal, a former CIA agent and martial artist, tries to help him. The group kidnaps the agent's sister and tries to hunt him down, ""The Most Dangerous Game"" style.",Sam Firstenberg,/name/nm0278735/,"Michael Dudikoff, 
Steve James, 
James Booth, 
William Wallace","/name/nm0001154/,/name/nm0416944/,/name/nm0095718/,/name/nm0908906/",3035.0,4679650.0
tt0070030,Emperor of the North,1973,PG,118 min,"Action, Adventure, Drama",7.2,"In 1933, during the Depression, Shack the brutal conductor of the number 19 train has a personal vendetta against the best train hopping hobo tramp in the Northwest, A No. 1.",Robert Aldrich,/name/nm0000736/,"Lee Marvin, 
Ernest Borgnine, 
Keith Carradine, 
Charles Tyner","/name/nm0001511/,/name/nm0000308/,/name/nm0001018/,/name/nm0879006/",6588.0,88666.0
tt0120207,Steel,1997,PG-13,97 min,"Action, Adventure, Crime",2.9,A scientist for the military turns himself into a cartoon-like superhero when a version of one of his own weapons is being used against enemies.,Kenneth Johnson,/name/nm0425540/,"Shaquille O'Neal, 
Annabeth Gish, 
Judd Nelson, 
Richard Roundtree","/name/nm0641944/,/name/nm0001272/,/name/nm0000555/,/name/nm0745780/",14310.0,1710972.0
tt0095626,Messenger of Death,1988,R,91 min,"Action, Crime, Mystery",5.4,A Denver reporter investigates the mass murder of a family of Mormons in rural Colorado.,J. Lee Thompson,/name/nm0496746/,"Charles Bronson, 
Trish Van Devere, 
Laurence Luckinbill, 
Daniel Benzali","/name/nm0000314/,/name/nm0886556/,/name/nm0524743/,/name/nm0073137/",3044.0,3074681.0
tt0456020,Waist Deep,2006,R,97 min,"Action, Crime, Drama",5.8,An ex-convict (Tyrese) gets tangled up with a gang after his car is hijacked with his son inside.,Vondie Curtis-Hall,/name/nm0193554/,"Tyrese Gibson, 
Meagan Good, 
Larenz Tate, 
Shawn Parr","/name/nm0879085/,/name/nm0328709/,/name/nm0005478/,/name/nm1882794/",10217.0,21318194.0
tt0093648,North Shore,1987,PG,96 min,"Action, Drama, Romance",6.5,"After learning how to surf by using the local wave tanks, Arizona resident Rick uses his winnings from a recent contest to fly to Hawaii and try to make a living for himself as a professional wave rider.",William Phelps,/name/nm0679853/,"Matt Adler, 
Nia Peeples, 
Gregory Harrison, 
John Philbin","/name/nm0012208/,/name/nm0001604/,/name/nm0002129/,/name/nm0679904/",2763.0,3832228.0
tt0099587,Flight of the Intruder,1991,PG-13,115 min,"Action, Drama, Thriller",5.7,"During the air war over Vietnam, a U.S. Navy A-6 Intruder bomber pilot schemes with a hardened veteran to make an unauthorized air strike on Hanoi.",John Milius,/name/nm0587518/,"Danny Glover, 
Willem Dafoe, 
Brad Johnson, 
Rosanna Arquette","/name/nm0000418/,/name/nm0000353/,/name/nm0424635/,/name/nm0000275/",7321.0,14587732.0
tt2263944,Dragon Ball Z: Battle of Gods,2013,TV-PG,85 min,"Animation, Action, Adventure",7.1,"The Z-Fighters must contend with Lord Beerus, the God of Destruction, but only a God can fight a God, and none of them are Gods. However with the creation of the Super Saiyan God, will the Z-Fighters be able to defeat Lord Beerus?",Masahiro Hosoda,/name/nm0396075/,"Masako Nozawa, 
Hiromi Tsuru, 
Ryô Horikawa, 
Masaharu Satô","/name/nm0637586/,/name/nm0875442/,/name/nm0394690/,/name/nm0766493/",28624.0,2553002.0
tt0087805,Ninja III: The Domination,1984,R,92 min,"Action, Fantasy, Thriller",5.4,"An evil ninja attempts to avenge his death from beyond the grave, by possessing an innocent woman's body.",Sam Firstenberg,/name/nm0278735/,"Shô Kosugi, 
Lucinda Dickey, 
Jordan Bennett, 
David Chung","/name/nm0467563/,/name/nm0225466/,/name/nm0071848/,/name/nm0161206/",4915.0,7610785.0
tt0068408,Conquest of the Planet of the Apes,1972,PG,88 min,"Action, Sci-Fi",6.1,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity.",J. Lee Thompson,/name/nm0496746/,"Roddy McDowall, 
Don Murray, 
Ricardo Montalban, 
Natalie Trundy","/name/nm0001522/,/name/nm0614916/,/name/nm0001544/,/name/nm0874353/",33586.0,9810000.0
tt2330866,The Thieves,2012,Not Rated,135 min,"Action, Comedy, Crime",6.8,"After a heist in South Korea, a gang of 5+1 fly to Hong Kong to look into a heist, in a Macau casino, of a $30M diamond, planned by someone unreliable. He brings in HK thieves as well. Can anyone be trusted?",Dong-hoon Choi,/name/nm1569807/,"Kim Yoon-seok, 
Lee Jung-jae, 
Kim Hye-su, 
Jun Ji-hyun","/name/nm2412823/,/name/nm0497631/,/name/nm0453476/,/name/nm0432428/",10830.0,685839.0
tt0091575,Murphy's Law,1986,R,100 min,"Action, Crime, Drama",5.9,"An action-packed thriller starring Charles Bronson as Jack Murphy, a cop who is running to stay alive long enough to even the score with his wife's killer.",J. Lee Thompson,/name/nm0496746/,"Charles Bronson, 
Kathleen Wilhoite, 
Carrie Snodgress, 
Robert F. Lyons","/name/nm0000314/,/name/nm0001849/,/name/nm0811202/,/name/nm0529150/",5868.0,9947631.0
tt1270835,Hatchet II,2010,R,85 min,"Action, Comedy, Horror",5.4,"Marybeth escapes the clutches of the bayou-butcher Victor Crowley and returns to the swamp with an army of hunters and gunmen, determined to end Crowley's reign of horror once and for all.",Adam Green,/name/nm1697112/,"Danielle Harris, 
Kane Hodder, 
Tony Todd, 
Parry Shen","/name/nm0364583/,/name/nm0387987/,/name/nm0865302/,/name/nm0791487/",14194.0,62000.0
tt4914580,The Age of Shadows,2016,TV-MA,140 min,"Action, History, Thriller",7.1,Korean resistance fighters smuggle explosives to destroy facilities controlled by Japanese forces in this period action thriller.,Jee-woon Kim,/name/nm0453518/,"Song Kang-ho, 
Lee Byung-hun, 
Gong Yoo, 
Zach Aguilar","/name/nm0814280/,/name/nm0496932/,/name/nm1508003/,/name/nm6450743/",10341.0,540268.0
tt0120670,Firestorm,1998,R,89 min,"Action, Thriller",4.8,"Firefighter Jesse Graves has to save ornithologist Jennifer and other people caught in a forest fire, which was set up by the lawyer of convicted killer Earl Shaye, who escaped from the ...                See full summary »",Dean Semler,/name/nm0005871/,"Howie Long, 
Scott Glenn, 
William Forsythe, 
Suzy Amis","/name/nm0518989/,/name/nm0001277/,/name/nm0001235/,/name/nm0000751/",4088.0,8041665.0
tt0119484,Kull the Conqueror,1997,PG-13,95 min,"Action, Adventure, Fantasy",4.8,A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.,John Nicolella,/name/nm0630372/,"Kevin Sorbo, 
Tia Carrere, 
Thomas Ian Griffith, 
Litefoot","/name/nm0001757/,/name/nm0000119/,/name/nm0001299/,/name/nm0514342/",8488.0,6086891.0
tt0246544,The Musketeer,2001,PG-13,104 min,"Action, Adventure, Romance",4.7,"Alexander Dumas' novel is updated with an eastern influence as D'Artagnan attempts to join the king's elite guards, the Royal Musketeers, and find the man who killed his parents.",Peter Hyams,/name/nm0001382/,"Justin Chambers, 
Catherine Deneuve, 
Mena Suvari, 
Stephen Rea","/name/nm0150362/,/name/nm0000366/,/name/nm0002546/,/name/nm0001653/",14746.0,27073640.0
tt6927152,Rampant,2018,Not Rated,121 min,"Action, Drama, History",6.3,"Lee Chung is a Prince of Joseon, but he has been taken hostage to the Qing Dynasty.",Kim Sung-hoon,/name/nm6530002/,"Hyun Bin, 
Seo Ji-hye, 
Heo Sung-tae, 
Jang Dong-Gun","/name/nm1593460/,/name/nm1981533/,/name/nm6757627/,/name/nm0417520/",4432.0,166540.0
tt0078740,The Concorde... Airport '79,1979,PG,113 min,"Action, Drama, Thriller",4.4,"A supersonic airborne disaster. In order to survive a flight headed for the Moscow Olympics, passengers of the Concorde must endure aerial acrobatics to dodge missiles and survive a device that decompresses the plane.",David Lowell Rich,/name/nm0723629/,"Alain Delon, 
Susan Blakely, 
Robert Wagner, 
George Kennedy","/name/nm0001128/,/name/nm0086806/,/name/nm0001822/,/name/nm0001421/",6517.0,13000000.0
tt3541262,The Admiral: Roaring Currents,2014,Not Rated,128 min,"Action, Drama, History",7.1,Admiral Yi Sun-sin faces a tough challenge when he is forced to defend his nation with just 13 battleships against 300 Japanese enemy ships in the Battle of Myeongryang.,Han-min Kim,/name/nm3482943/,"Choi Min-sik, 
Seung-ryong Ryu, 
Cho Jin-woong, 
Kim Myung-gon","/name/nm0158856/,/name/nm2440627/,/name/nm2437361/,/name/nm0453623/",12284.0,2589811.0
tt0116704,First Strike,1996,PG-13,107 min,"Action, Adventure, Comedy",6.6,This fourth installment of Chan's Police Story film franchise has our hero trying to locate a missing nuclear warhead.,Stanley Tong,/name/nm0867262/,"Jackie Chan, 
Jackson Lou, 
Annie Wu, 
Bill Tung","/name/nm0000329/,/name/nm0514944/,/name/nm0938925/,/name/nm0876603/",21435.0,15318863.0
tt0131646,Wing Commander,1999,PG-13,100 min,"Action, Adventure, Sci-Fi",4.3,"Blair, a fighter pilot, joins an interstellar war to fight the evil Kilrathi who are trying to destroy the universe.",Chris Roberts,/name/nm0730932/,"Freddie Prinze Jr., 
Matthew Lillard, 
Saffron Burrows, 
Tchéky Karyo","/name/nm0005327/,/name/nm0000498/,/name/nm0004787/,/name/nm0001409/",17017.0,11576087.0
tt0181836,The Specials,2000,R,82 min,"Action, Comedy, Fantasy",5.7,The sixth or seventh best superhero team in the world pursue their rightful place in the harshly competitive world of toy tie-ins and fighting evil.,Craig Mazin,/name/nm0563301/,"Rob Lowe, 
Thomas Haden Church, 
Paget Brewster, 
Jordan Ladd","/name/nm0000507/,/name/nm0002006/,/name/nm0108295/,/name/nm0480465/",2424.0,12996.0
tt0109206,Bandit Queen,1994,Not Rated,119 min,"Action, Biography, Crime",7.5,The story of the bandit queen Phoolan Devi who was sent to prison in 1983 and got free in 1994.,Shekhar Kapur,/name/nm0001408/,"Seema Biswas, 
Nirmal Pandey, 
Rajesh Vivek, 
Raghuvir Yadav","/name/nm0084443/,/name/nm0659241/,/name/nm0900267/,/name/nm0944834/",5015.0,399748.0
tt4738360,The Last King,2016,R,99 min,"Action, Drama, History",6.1,"In the year 1206 Norway is raged by civil war. The King's illegitimate infant son, Håkon Håkonsson, which half the kingdom wants killed off, is guarded in secrecy by two men. A story which changed the course of the country's history.",Nils Gaup,/name/nm0310168/,"Jakob Oftebro, 
Kristofer Hivju, 
Torkel Dommersnes Soldal, 
Ane Ulimoen Øverli","/name/nm1939580/,/name/nm1970465/,/name/nm6406428/,/name/nm7364828/",7401.0,8550.0
tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,PG,82 min,"Animation, Action, Adventure",4.3,The on-going war between the canine and feline species is put on hold when they join forces to thwart a rogue cat spy with her own sinister plans for conquest.,Brad Peyton,/name/nm0679031/,"Bette Midler, 
Chris O'Donnell, 
Jack McBrayer, 
James Marsden","/name/nm0000541/,/name/nm0000563/,/name/nm1442113/,/name/nm0005188/",15560.0,43585753.0
tt0067535,The Organization,1971,PG-13,106 min,"Action, Crime, Drama",6.0,"In San Francisco, Police Lieutenant Virgil Tibbs helps a group of idealistic vigilantes expose a drug ring controlled by powerful businessmen.",Don Medford,/name/nm0575546/,"Sidney Poitier, 
Barbara McNair, 
Gerald S. O'Loughlin, 
Sheree North","/name/nm0001627/,/name/nm0573552/,/name/nm0641663/,/name/nm0636065/",1971.0,1501277.0
tt0097731,Let It Ride,1989,PG-13,90 min,"Comedy, Action",6.8,"A nosy cab driver gets a hot tip on a race horse and wins big, but he can't seem to stop gambling. Will he go broke or walk home with a pretty penny?",Joe Pytka,/name/nm0701592/,"Richard Dreyfuss, 
Teri Garr, 
David Johansen, 
Jennifer Tilly","/name/nm0000377/,/name/nm0000414/,/name/nm0423774/,/name/nm0000236/",6499.0,4973285.0
tt0065570,El Condor,1970,R,102 min,"Action, Adventure, Romance",6.0,"The El Condor, the fabled Mexican stronghold rumoured to contain Emperor Maximilian's mythical reserves in gold, will attract two adventurous fortune seekers, who with eyes gleaming with desire, will shortly know that only fools rush in.",John Guillermin,/name/nm0347086/,"Jim Brown, 
Lee Van Cleef, 
Patrick O'Neal, 
Marianna Hill","/name/nm0000987/,/name/nm0001812/,/name/nm0641929/,/name/nm0384494/",1271.0,697160.0
tt0400234,Black Friday,2004,Not Rated,143 min,"Action, Crime, Drama",8.4,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.",Anurag Kashyap,/name/nm0440604/,"Kay Kay Menon, 
Pawan Malhotra, 
Aditya Srivastav, 
Dibyendu Bhattacharya","/name/nm1946407/,/name/nm0539497/,/name/nm0820282/,/name/nm0080349/",21267.0,34000.0
tt0070736,The Stone Killer,1973,R,95 min,"Action, Crime, Drama",6.1,A top New York detective is sent to Los Angeles where he must solve a case involving an old Sicilian Mafia family feud.,Michael Winner,/name/nm0935382/,"Charles Bronson, 
Martin Balsam, 
Jack Colvin, 
Paul Koslo","/name/nm0000314/,/name/nm0000842/,/name/nm0173438/,/name/nm0467178/",3426.0,1386064.0
tt0105219,Rapid Fire,1992,R,95 min,"Action, Crime, Drama",6.2,"When student Jake Lo witnesses a killing, he finds himself caught between two feuding drug lords. Betrayed and set up by the federal agents, the only person he can trust is Ryan, a Chicago cop who reminds Jake of his deceased father.",Dwight H. Little,/name/nm0514546/,"Brandon Lee, 
Powers Boothe, 
Nick Mancuso, 
Raymond J. Barry","/name/nm0000488/,/name/nm0000959/,/name/nm0541576/,/name/nm0000855/",9849.0,14356479.0
tt1130988,JCVD,2008,R,97 min,"Action, Comedy, Crime",7.1,Jean-Claude Van Damme gets involved in a bank robbery with hostages situation and reflects about his life during it.,Mabrouk El Mechri,/name/nm1333798/,"Jean-Claude Van Damme, 
Valérie Bodson, 
Hervé Sogne, 
Rock Chen","/name/nm0000241/,/name/nm0091083/,/name/nm0812223/,/name/nm3215635/",39392.0,470691.0
tt0278295,All About the Benjamins,2002,R,95 min,"Action, Comedy, Crime",5.8,"Bounty hunter Bucum chases bail-jumper Reggie, who runs right into the scene of a diamond heist and murder and gets shot at as well. Later they become partners in their pursuit of the $20M in diamonds and lottery ticket. Their women join.",Kevin Bray,/name/nm0106230/,"Ice Cube, 
Mike Epps, 
Tommy Flanagan, 
Carmen Chaplin","/name/nm0001084/,/name/nm0258402/,/name/nm0281107/,/name/nm0152231/",15064.0,25482931.0
tt0120610,Black Dog,1998,PG-13,89 min,"Action, Crime, Drama",5.4,"A weapons loaded truck is shadowed by FBI and ATF. It explodes and kills the driver. Jack, just out of prison, is pressured into driving another truck from Atlanta to NJ. Things get rough when hijacking attempts are made.",Kevin Hooks,/name/nm0393661/,"Patrick Swayze, 
Randy Travis, 
Meat Loaf, 
Gabriel Casseus","/name/nm0000664/,/name/nm0871430/,/name/nm0001533/,/name/nm0144133/",9505.0,12829351.0
tt0120757,The Mod Squad,1999,R,92 min,"Action, Crime, Thriller",4.3,"Three problem teens sent to jail are offered a deal to work with an undercover cop, uncover an intricate drug ring and are caught in a deadly set-up. With cops on their trail, they have little time to solve the case and clear their names.",Scott Silver,/name/nm0798788/,"Claire Danes, 
Omar Epps, 
Giovanni Ribisi, 
Dennis Farina","/name/nm0000132/,/name/nm0004898/,/name/nm0000610/,/name/nm0001199/",9248.0,13260050.0
tt7363076,Raid,2018,Not Rated,122 min,"Action, Crime, Drama",7.4,A fearless income tax officer raids the mansion of the most powerful man in Lucknow after someone mysteriously draws his attention towards the evidence.,Raj Kumar Gupta,/name/nm2955107/,"Ajay Devgn, 
Ileana D'Cruz, 
Saurabh Shukla, 
Amit Sial","/name/nm0222426/,/name/nm2299825/,/name/nm0795661/,/name/nm1748072/",18002.0,1010385.0
tt0116839,Lawnmower Man 2: Beyond Cyberspace,1996,PG-13,93 min,"Action, Sci-Fi, Thriller",2.5,"After the destruction of Virtual Space Industries at the end of the first film, Jobe is discovered in the rubble and is brought to the facilities of Jonathan Walker (Kevin Conway), a ...                See full summary »",Farhad Mann,/name/nm0542752/,"Patrick Bergin, 
Matt Frewer, 
Austin O'Brien, 
Ely Pouget","/name/nm0000920/,/name/nm0001242/,/name/nm0639432/,/name/nm0693531/",9769.0,2409225.0
tt0210234,Pokémon the Movie 2000,1999,G,99 min,"Animation, Action, Adventure",6.0,"Ash Ketchum must gather the three spheres of fire, ice and lightning in order to restore balance to the Orange Islands.","Kunihiko Yuyama, 
Michael Haigney",/name/nm0951197/,"Veronica Taylor, 
Rica Matsumoto, 
Ikue Ôtani, 
Unshô Ishizuka","/name/nm0354126/,/name/nm0853301/,/name/nm0559551/,/name/nm0649026/,/name/nm0411167/",22729.0,43758684.0
tt0097662,Kill Me Again,1989,R,94 min,"Action, Crime, Drama",6.3,A young detective becomes involved with a beautiful woman on the run from the mob and her psychopath boyfriend.,John Dahl,/name/nm0001093/,"Val Kilmer, 
Joanne Whalley, 
Pat Mulligan, 
Nick Dimitri","/name/nm0000174/,/name/nm0000695/,/name/nm0612319/,/name/nm0227313/",5249.0,283694.0
tt0118900,Gang Related,1997,R,111 min,"Action, Crime, Drama",6.4,"After murdering an undercover DEA agent, two corrupt cops scramble to cover up what they've done.",Jim Kouf,/name/nm0467942/,"Jim Belushi, 
Tupac Shakur, 
Lela Rochon, 
Dennis Quaid","/name/nm0000902/,/name/nm0000637/,/name/nm0005375/,/name/nm0000598/",9309.0,5790448.0
tt1641841,Skin Trade,2014,R,96 min,"Action, Crime, Thriller",5.6,"After his family is killed by a Serbian gangster with international interests, NYC detective Nick goes to S.E. Asia and teams up with a Thai detective to get revenge and destroy the syndicates human trafficking network.",Ekachai Uekrongtham,/name/nm0879960/,"Dolph Lundgren, 
Tony Jaa, 
Ron Perlman, 
Michael Jai White","/name/nm0000185/,/name/nm1388074/,/name/nm0000579/,/name/nm0925220/",8229.0,1242.0
tt0087222,The Evil That Men Do,1984,R,90 min,"Action, Drama, Thriller",5.9,A professional killer comes out of retirement to investigate and avenge the brutal murder of an old friend.,J. Lee Thompson,/name/nm0496746/,"Charles Bronson, 
Theresa Saldana, 
Joseph Maher, 
José Ferrer","/name/nm0000314/,/name/nm0757854/,/name/nm0536850/,/name/nm0001207/",4328.0,13102025.0
tt1629705,Blackthorn,2011,R,102 min,"Action, Adventure, Western",6.5,"In Bolivia, Butch Cassidy (now calling himself James Blackthorn) pines for one last sight of home, an adventure that aligns him with a young robber and makes the duo a target for gangs and lawmen alike.",Mateo Gil,/name/nm0317834/,"Sam Shepard, 
Eduardo Noriega, 
Stephen Rea, 
Magaly Solier","/name/nm0001731/,/name/nm0635330/,/name/nm0001653/,/name/nm2008680/",9982.0,200558.0
tt0117786,Mr. Nice Guy,1997,PG-13,88 min,"Action, Adventure, Comedy",6.2,"A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry, and is now being chased by gangs who are trying to get the video tape.",Sammo Kam-Bo Hung,/name/nm0005033/,"Jackie Chan, 
Richard Norton, 
Miki Lee, 
Karen McLymont","/name/nm0000329/,/name/nm0636280/,/name/nm0497901/,/name/nm0572963/",27669.0,12674183.0
tt0091055,Firewalker,1986,PG,105 min,"Action, Adventure, Comedy",5.1,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache hoard of gold.,J. Lee Thompson,/name/nm0496746/,"Chuck Norris, 
Louis Gossett Jr., 
Melody Anderson, 
Will Sampson","/name/nm0001569/,/name/nm0001283/,/name/nm0000758/,/name/nm0760225/",7063.0,11834302.0
tt3175038,The Villain,2014,Not Rated,129 min,"Action, Crime, Drama",6.5,"When his wife becomes the latest victim of a serial killer, Guru blurs the line between good and evil in his pursuit of revenge.",Mohit Suri,/name/nm1887138/,"Sidharth Malhotra, 
Shraddha Kapoor, 
Riteish Deshmukh, 
Shaad Randhawa","/name/nm3289096/,/name/nm3601766/,/name/nm1299011/,/name/nm2337375/",21204.0,414116.0
tt0100224,Narrow Margin,1990,R,97 min,"Action, Crime, Thriller",6.6,A Los Angeles Deputy District Attorney is sent to protect a woman who accidentally witnessed a Mafia murder.,Peter Hyams,/name/nm0001382/,"Gene Hackman, 
Anne Archer, 
James Sikking, 
J.T. Walsh","/name/nm0000432/,/name/nm0000271/,/name/nm0797725/,/name/nm0000687/",9615.0,10873237.0
tt0105813,White Sands,1992,R,101 min,"Action, Crime, Drama",6.0,A small southwestern town Sheriff finds a body in the desert with a suitcase and five hundred thousand dollars. He impersonates the man and stumbles into an F.B.I. investigation.,Roger Donaldson,/name/nm0002044/,"Willem Dafoe, 
Mary Elizabeth Mastrantonio, 
Mickey Rourke, 
Samuel L. Jackson","/name/nm0000353/,/name/nm0001512/,/name/nm0000620/,/name/nm0000168/",8333.0,9011574.0
